Country,Product CN Code,2026,2027,2028
Mali,25233000,,,
Mali,28080000,1.808,1.808,1.808
Mali,28141000,,,
Mali,28142000,0.717,0.717,0.717
Mali,28342100,1.606,1.606,1.606
Mali,3102,,,
Mali,31021012,0.545,0.545,0.545
Mali,31021015,0.869,0.869,0.869
Mali,31021019,1.626,1.626,1.626
Mali,31021090,1.596,1.596,1.596
Mali,31022100,0.616,0.616,0.616
Mali,31022900,1.111,1.111,1.111
Mali,31023010,1.202,1.202,1.202
Mali,31023090,1.848,1.848,1.848
Mali,31024010,1.545,1.545,1.545
Mali,31024090,1.545,1.545,1.545
Mali,31025000,2.818,2.818,2.818
Mali,31026000,1.545,1.545,1.545
Mali,31028000,1.364,1.364,1.364
Mali,31029000,1.495,1.495,1.495
Mali,3105,,,
Mali,31051000,0.646,0.646,0.646
Mali,31052010,0.768,0.768,0.768
Mali,31052090,0.505,0.505,0.505
Mali,31053000,0.525,0.525,0.525
Mali,31054000,0.323,0.323,0.323
Mali,31055100,1.05,1.05,1.05
Mali,31055900,0.545,0.545,0.545
Mali,31059020,1.05,1.05,1.05
Mali,31059080,0.525,0.525,0.525
Mali,28041000,0.0,0.0,0.0
Mauritius,28080000,1.757,1.757,1.757
Mauritius,28141000,,,
Mauritius,28142000,0.697,0.697,0.697
Mauritius,28342100,1.606,1.606,1.606
Mauritius,3102,,,
Mauritius,31021012,0.525,0.525,0.525
Mauritius,31021015,0.838,0.838,0.838
Mauritius,31021019,1.576,1.576,1.576
Mauritius,31021090,1.535,1.535,1.535
Mauritius,31022100,0.727,0.727,0.727
Mauritius,31022900,1.202,1.202,1.202
Mauritius,31023010,1.242,1.242,1.242
Mauritius,31023090,1.919,1.919,1.919
Mauritius,31024010,1.656,1.656,1.656
Mauritius,31024090,1.656,1.656,1.656
Mauritius,31025000,2.747,2.747,2.747
Mauritius,31026000,1.616,1.616,1.616
Mauritius,31028000,1.353,1.353,1.353
Mauritius,31029000,1.505,1.505,1.505
Mauritius,3105,,,
Mauritius,31051000,0.747,0.747,0.747
Mauritius,31052010,0.899,0.899,0.899
Mauritius,31052090,0.616,0.616,0.616
Mauritius,31053000,0.576,0.576,0.576
Mauritius,31054000,0.384,0.384,0.384
Mauritius,31055100,1.202,1.202,1.202
Mauritius,31055900,0.697,0.697,0.697
Mauritius,31059020,1.121,1.121,1.121
Mauritius,31059080,0.596,0.596,0.596
Mauritania,25070080,,,
Mauritania,25231000,,,
Mauritania,25231000,,,
Mauritania,25232100,,,
Mauritania,25232900,1.309,1.428,1.547
Mauritania,25239000,,,
Mauritania,25239000,1.254,1.368,1.482
Mauritania,25233000,,,
Mexico,28080000,1.939,1.939,1.939
Mexico,28141000,2.424,2.424,2.424
Mexico,28142000,0.727,0.727,0.727
Mexico,28342100,1.747,1.747,1.747
Mexico,3102,,,
Mexico,31021012,0.545,0.545,0.545
Mexico,31021015,0.879,0.879,0.879
Mexico,31021019,1.646,1.646,1.646
Mexico,31021090,1.606,1.606,1.606
Mexico,31022100,0.737,0.737,0.737
Mexico,31022900,1.273,1.273,1.273
Mexico,31023010,1.343,1.343,1.343
Mexico,31023090,2.06,2.06,2.06
Mexico,31024010,1.788,1.788,1.788
Mexico,31024090,1.788,1.788,1.788
Mexico,31025000,3.03,3.03,3.03
Mexico,31026000,1.737,1.737,1.737
Mexico,31028000,1.444,1.444,1.444
Mexico,31029000,1.596,1.596,1.596
Mexico,3105,,,
Mexico,31051000,0.778,0.778,0.778
Mexico,31052010,0.939,0.939,0.939
Mexico,31052090,0.646,0.646,0.646
Mexico,31053000,0.586,0.586,0.586
Mexico,31054000,0.384,0.384,0.384
Mexico,31055100,1.273,1.273,1.273
Mexico,31055900,0.717,0.717,0.717
Mexico,31059020,1.192,1.192,1.192
Mexico,31059080,0.626,0.626,0.626
Mexico,7601,0.396,0.432,0.468
Mexico,7603,1.298,1.416,1.534
Mexico,76041010,1.551,1.692,1.833
Mexico,76041090,1.562,1.704,1.846
Mexico,76042100,1.562,1.704,1.846
Mexico,76042910,1.551,1.692,1.833
Mexico,76042990,1.562,1.704,1.846
Mexico,7605,1.551,1.692,1.833
Mexico,7606,2.046,2.232,2.418
Mexico,7607,2.046,2.232,2.418
Mexico,7608,1.562,1.704,1.846
Mexico,76090000,1.562,1.704,1.846
Mexico,76101000,1.562,1.704,1.846
Mexico,761090,1.562,1.704,1.846
Mexico,76109010,1.562,1.704,1.846
Mexico,76109090,1.562,1.704,1.846
Mexico,76110000,2.046,2.232,2.418
Mexico,7612,2.046,2.232,2.418
Mexico,76130000,2.046,2.232,2.418
Mexico,7614,1.551,1.692,1.833
Mexico,76161000,2.046,2.232,2.418
Mexico,76169100,2.046,2.232,2.418
Mexico,76169910,1.298,1.416,1.534
Mexico,76169990,2.046,2.232,2.418
Mexico,28041000,11.902,12.984,14.066
Mexico,26011200,0.143,0.156,0.169
Mexico,7201,2.838,3.096,3.354
Mexico,720211,1.859,2.028,2.197
Mexico,720219,,,
Mexico,720241,,,
Mexico,720249,,,
Mexico,72026000,,,
Mexico,7203,0.638,0.696,0.754
Mexico,7205,2.827,3.084,3.341
,7205,,,
Mexico,72061000,2.937,3.204,3.471
Mexico,72069000,2.937,3.204,3.471
,72069000,,,
Mexico,72071111,3.014,3.288,3.562
Mexico,72071114,3.014,3.288,3.562
Mexico,72071116,3.014,3.288,3.562
Mexico,72071190,2.937,3.204,3.471
Mexico,72071210,3.014,3.288,3.562
Mexico,72071290,2.937,3.204,3.471
Mexico,72071912,3.014,3.288,3.562
Mexico,72071919,2.937,3.204,3.471
Mexico,72071980,3.014,3.288,3.562
Mexico,72072011,3.014,3.288,3.562
Mexico,72072015,3.014,3.288,3.562
Mexico,72072017,3.014,3.288,3.562
Mexico,72072019,2.937,3.204,3.471
Mexico,72072032,3.014,3.288,3.562
Mexico,72072039,2.937,3.204,3.471
Mexico,72072052,3.014,3.288,3.562
Mexico,72072059,2.937,3.204,3.471
Mexico,72072080,3.014,3.288,3.562
Mexico,7208,3.025,3.3,3.575
Mexico,7209,3.091,3.372,3.653
Mexico,7210,3.091,3.372,3.653
,7210,,,
Mexico,72111300,3.025,3.3,3.575
Mexico,72111400,3.025,3.3,3.575
Mexico,72111900,3.025,3.3,3.575
Mexico,721123,3.091,3.372,3.653
Mexico,72112900,3.091,3.372,3.653
Mexico,721190,3.091,3.372,3.653
Mexico,7212,3.091,3.372,3.653
Mexico,7213,3.014,3.288,3.562
,7213,,,
Mexico,72141000,2.937,3.204,3.471
Mexico,72142000,3.014,3.288,3.562
Mexico,72143000,3.014,3.288,3.562
Mexico,721491,3.014,3.288,3.562
Mexico,721499,3.014,3.288,3.562
Mexico,7215,3.014,3.288,3.562
Mexico,7216,3.014,3.288,3.562
,7216,,,
Mexico,721710,3.014,3.288,3.562
Mexico,721720,3.014,3.288,3.562
Mexico,721730,3.014,3.288,3.562
Mexico,721790,3.014,3.288,3.562
,721790,,,
Mexico,72181000,3.421,3.732,4.043
Mexico,721891,3.564,3.888,4.212
Mexico,72189911,3.564,3.888,4.212
Mexico,72189919,3.421,3.732,4.043
Mexico,72189920,3.564,3.888,4.212
Mexico,72189980,3.421,3.732,4.043
,72189980,,,
Mexico,72191100,3.564,3.888,4.212
Mexico,721912,3.564,3.888,4.212
Mexico,721913,3.564,3.888,4.212
Mexico,721914,3.564,3.888,4.212
Mexico,721921,3.564,3.888,4.212
Mexico,721922,3.564,3.888,4.212
Mexico,72192300,3.564,3.888,4.212
Mexico,72192400,3.564,3.888,4.212
Mexico,72193100,3.63,3.96,4.29
Mexico,721932,3.63,3.96,4.29
Mexico,721933,3.63,3.96,4.29
Mexico,721934,3.63,3.96,4.29
Mexico,721935,3.63,3.96,4.29
Mexico,721990,3.63,3.96,4.29
,721990,,,
Mexico,72201100,3.564,3.888,4.212
Mexico,72201200,3.564,3.888,4.212
Mexico,722020,3.63,3.96,4.29
Mexico,722090,3.63,3.96,4.29
Mexico,7221,3.641,3.972,4.303
,7221,,,
Mexico,722211,3.641,3.972,4.303
Mexico,722219,3.641,3.972,4.303
Mexico,722220,3.641,3.972,4.303
Mexico,722230,3.421,3.732,4.043
Mexico,722240,3.641,3.972,4.303
,722240,,,
Mexico,722300,3.641,3.972,4.303
,722300,,,
Mexico,722410,3.872,4.224,4.576
Mexico,72249002,4.015,4.38,4.745
Mexico,72249003,4.015,4.38,4.745
Mexico,72249005,4.015,4.38,4.745
Mexico,72249007,4.015,4.38,4.745
Mexico,72249014,4.015,4.38,4.745
Mexico,72249018,3.872,4.224,4.576
Mexico,72249031,4.015,4.38,4.745
Mexico,72249038,4.015,4.38,4.745
Mexico,72249090,3.872,4.224,4.576
,72249090,,,
Mexico,72251100,5.269,5.748,6.227
Mexico,72251910,4.015,4.38,4.745
Mexico,72251990,4.081,4.452,4.823
Mexico,722530,4.015,4.38,4.745
Mexico,722540,4.015,4.38,4.745
Mexico,722550,4.081,4.452,4.823
Mexico,72259100,4.081,4.452,4.823
Mexico,72259200,4.081,4.452,4.823
Mexico,72259900,4.081,4.452,4.823
,72259900,,,
Mexico,72261100,5.269,5.748,6.227
Mexico,72261910,4.015,4.38,4.745
Mexico,72261980,4.081,4.452,4.823
Mexico,72262000,4.015,4.38,4.745
Mexico,722691,4.015,4.38,4.745
Mexico,72269200,4.081,4.452,4.823
Mexico,722699,4.081,4.452,4.823
Mexico,7227,4.081,4.452,4.823
,7227,,,
Mexico,72281020,4.081,4.452,4.823
Mexico,72281050,3.872,4.224,4.576
Mexico,72281090,4.081,4.452,4.823
Mexico,722820,4.081,4.452,4.823
Mexico,722830,4.081,4.452,4.823
Mexico,722840,3.872,4.224,4.576
Mexico,722850,4.081,4.452,4.823
Mexico,722860,4.081,4.452,4.823
Mexico,722870,4.081,4.452,4.823
Mexico,72288000,4.081,4.452,4.823
Mexico,7229,4.081,4.452,4.823
Mexico,7301,3.091,3.372,3.653
Mexico,7302,3.256,3.552,3.848
,7302,,,
Mexico,730300,3.08,3.36,3.64
,730300,,,
Mexico,73041100,3.531,3.852,4.173
Mexico,730419,3.047,3.324,3.601
Mexico,73042200,3.531,3.852,4.173
Mexico,73042300,3.047,3.324,3.601
Mexico,73042400,3.531,3.852,4.173
Mexico,730429,3.047,3.324,3.601
Mexico,730431,3.047,3.324,3.601
Mexico,730439,3.047,3.324,3.601
Mexico,73044100,3.531,3.852,4.173
Mexico,730449,3.531,3.852,4.173
Mexico,730451,2.926,3.192,3.458
Mexico,730459,2.926,3.192,3.458
Mexico,73049000,3.047,3.324,3.601
Mexico,7305,3.091,3.372,3.653
,7305,,,
Mexico,73061100,3.63,3.96,4.29
Mexico,73061900,3.091,3.372,3.653
Mexico,73062100,3.63,3.96,4.29
Mexico,73062900,3.091,3.372,3.653
Mexico,73063012,3.091,3.372,3.653
Mexico,73063018,3.025,3.3,3.575
Mexico,73063041,3.091,3.372,3.653
Mexico,73063049,3.091,3.372,3.653
Mexico,73063072,3.091,3.372,3.653
Mexico,73063077,3.091,3.372,3.653
Mexico,73063080,3.091,3.372,3.653
Mexico,73064020,3.63,3.96,4.29
Mexico,73064080,3.564,3.888,4.212
Mexico,73065021,3.036,3.312,3.588
Mexico,73065029,2.97,3.24,3.51
Mexico,73065080,3.036,3.312,3.588
Mexico,73066110,3.63,3.96,4.29
Mexico,73066192,3.091,3.372,3.653
Mexico,73066199,3.091,3.372,3.653
Mexico,73066910,3.63,3.96,4.29
Mexico,73066990,3.091,3.372,3.653
Mexico,73069000,3.091,3.372,3.653
,73069000,,,
Mexico,730711,2.805,3.06,3.315
Mexico,73071910,2.805,3.06,3.315
Mexico,73071990,2.937,3.204,3.471
Mexico,73072100,3.223,3.516,3.809
Mexico,730722,3.223,3.516,3.809
Mexico,730723,3.223,3.516,3.809
Mexico,730729,3.223,3.516,3.809
Mexico,73079100,3.047,3.324,3.601
Mexico,730792,3.047,3.324,3.601
Mexico,730793,3.047,3.324,3.601
Mexico,730799,3.047,3.324,3.601
Mexico,7308,3.289,3.588,3.887
Mexico,7309,3.443,3.756,4.069
Mexico,7310,3.091,3.372,3.653
,7310,,,
Mexico,731100,3.366,3.672,3.978
,731100,,,
Mexico,73181100,3.014,3.288,3.562
Mexico,73181210,3.498,3.816,4.134
Mexico,73181290,3.014,3.288,3.562
Mexico,73181300,3.014,3.288,3.562
Mexico,73181410,3.498,3.816,4.134
Mexico,73181491,3.014,3.288,3.562
Mexico,73181499,3.014,3.288,3.562
Mexico,731815,3.19,3.48,3.77
Mexico,731816,3.366,3.672,3.978
Mexico,73181900,3.014,3.288,3.562
Mexico,73182100,3.014,3.288,3.562
Mexico,73182200,3.014,3.288,3.562
Mexico,73182300,3.014,3.288,3.562
Mexico,73182400,3.014,3.288,3.562
Mexico,73182900,3.014,3.288,3.562
,73182900,,,
Mexico,73261100,2.937,3.204,3.471
Mexico,732619,2.937,3.204,3.471
Mexico,73262000,3.014,3.288,3.562
Mexico,73269030,3.014,3.288,3.562
Mexico,73269040,3.014,3.288,3.562
Mexico,73269050,3.014,3.288,3.562
Mexico,73269060,3.014,3.288,3.562
Mexico,73269092,2.937,3.204,3.471
Mexico,73269094,2.937,3.204,3.471
Mexico,73269096,2.937,3.204,3.471
Mexico,73269098,3.091,3.372,3.653
Moldova,25070080,,,
Moldova,25231000,,,
Moldova,25231000,1.518,1.656,1.794
Moldova,25232100,,,
Moldova,25232900,1.551,1.692,1.833
Moldova,25239000,,,
Moldova,25239000,,,
Moldova,25233000,,,
Moldova,28080000,2.828,2.828,2.828
Moldova,28141000,,,
Moldova,28142000,0.697,0.697,0.697
Moldova,28342100,2.313,2.313,2.313
Moldova,3102,,,
Moldova,31021012,0.525,0.525,0.525
Moldova,31021015,0.848,0.848,0.848
Moldova,31021019,1.586,1.586,1.586
Moldova,31021090,1.555,1.555,1.555
Moldova,31022100,0.717,0.717,0.717
Moldova,31022900,1.525,1.525,1.525
Moldova,31023010,1.768,1.768,1.768
Moldova,31023090,2.717,2.717,2.717
Moldova,31024010,2.333,2.333,2.333
Moldova,31024090,2.333,2.333,2.333
Moldova,31025000,4.424,4.424,4.424
Moldova,31026000,2.283,2.283,2.283
Moldova,31028000,1.717,1.717,1.717
Moldova,31029000,1.778,1.778,1.778
Moldova,3105,,,
Moldova,31051000,0.909,0.909,0.909
Moldova,31052010,1.192,1.192,1.192
Moldova,31052090,0.818,0.818,0.818
Moldova,31053000,0.566,0.566,0.566
Moldova,31054000,0.374,0.374,0.374
Moldova,31055100,1.626,1.626,1.626
Moldova,31055900,0.687,0.687,0.687
Moldova,31059020,1.545,1.545,1.545
Moldova,31059080,0.808,0.808,0.808
Mongolia,25070080,,,
Mongolia,25231000,,,
Mongolia,25231000,1.573,1.716,1.859
Mongolia,25232100,,,
Mongolia,25232900,1.639,1.788,1.937
Mongolia,25239000,,,
Mongolia,25239000,1.562,1.704,1.846
Mongolia,25233000,,,
Mongolia,28080000,2.313,2.313,2.313
Mongolia,28141000,,,
Mongolia,28142000,0.747,0.747,0.747
Mongolia,28342100,1.949,1.949,1.949
Mongolia,3102,,,
Mongolia,31021012,0.465,0.465,0.465
Mongolia,31021015,0.737,0.737,0.737
Mongolia,31021019,1.404,1.404,1.404
Mongolia,31021090,1.374,1.374,1.374
Mongolia,31022100,0.636,0.636,0.636
Mongolia,31022900,1.283,1.283,1.283
Mongolia,31023010,1.454,1.454,1.454
Mongolia,31023090,2.242,2.242,2.242
Mongolia,31024010,1.879,1.879,1.879
Mongolia,31024090,1.879,1.879,1.879
Mongolia,31025000,3.606,3.606,3.606
Mongolia,31026000,1.879,1.879,1.879
Mongolia,31028000,1.465,1.465,1.465
Mongolia,31029000,1.505,1.505,1.505
Mongolia,3105,,,
Mongolia,31051000,0.737,0.737,0.737
Mongolia,31052010,0.919,0.919,0.919
Mongolia,31052090,0.606,0.606,0.606
Mongolia,31053000,0.545,0.545,0.545
Mongolia,31054000,0.333,0.333,0.333
Mongolia,31055100,1.263,1.263,1.263
Mongolia,31055900,0.566,0.566,0.566
Mongolia,31059020,1.263,1.263,1.263
Mongolia,31059080,0.636,0.636,0.636
Montenegro,7601,1.87,2.04,2.21
Montenegro,7603,2.255,2.46,2.665
Montenegro,76041010,2.508,2.736,2.964
Montenegro,76041090,2.519,2.748,2.977
Montenegro,76042100,2.519,2.748,2.977
Montenegro,76042910,2.508,2.736,2.964
Montenegro,76042990,2.519,2.748,2.977
Montenegro,7605,2.508,2.736,2.964
Montenegro,7606,3.003,3.276,3.549
Montenegro,7607,3.003,3.276,3.549
Montenegro,7608,2.519,2.748,2.977
Montenegro,76090000,2.519,2.748,2.977
Montenegro,76101000,2.519,2.748,2.977
Montenegro,761090,2.519,2.748,2.977
Montenegro,76109010,2.519,2.748,2.977
Montenegro,76109090,2.519,2.748,2.977
Montenegro,76110000,3.003,3.276,3.549
Montenegro,7612,3.003,3.276,3.549
Montenegro,76130000,3.003,3.276,3.549
Montenegro,7614,2.508,2.736,2.964
Montenegro,76161000,3.003,3.276,3.549
Montenegro,76169100,3.003,3.276,3.549
Montenegro,76169910,2.255,2.46,2.665
Montenegro,76169990,3.003,3.276,3.549
Montenegro,720211,1.859,2.028,2.197
Montenegro,720219,,,
Montenegro,720241,2.585,2.82,3.055
Montenegro,720249,,,
Montenegro,72026000,3.828,4.176,4.524
Morocco,25070080,,,
Morocco,25231000,,,
Morocco,25231000,0.99,1.08,1.17
Morocco,25232100,1.496,1.632,1.768
Morocco,25232900,1.045,1.14,1.235
Morocco,25239000,1.595,1.74,1.885
Morocco,25239000,1.001,1.092,1.183
Morocco,25233000,,,
Morocco,28080000,2.565,2.565,2.565
Morocco,28141000,2.222,2.222,2.222
Morocco,28142000,0.667,0.667,0.667
Morocco,28342100,2.121,2.121,2.121
Morocco,3102,,,
Morocco,31021012,0.505,0.505,0.505
Morocco,31021015,0.798,0.798,0.798
Morocco,31021019,1.515,1.515,1.515
Morocco,31021090,1.475,1.475,1.475
Morocco,31022100,0.707,0.707,0.707
Morocco,31022900,1.434,1.434,1.434
Morocco,31023010,1.636,1.636,1.636
Morocco,31023090,2.515,2.515,2.515
Morocco,31024010,2.161,2.161,2.161
Morocco,31024090,2.161,2.161,2.161
Morocco,31025000,4.01,4.01,4.01
Morocco,31026000,2.111,2.111,2.111
Morocco,31028000,1.606,1.606,1.606
Morocco,31029000,1.667,1.667,1.667
Morocco,3105,,,
Morocco,31051000,0.869,0.869,0.869
Morocco,31052010,1.131,1.131,1.131
Morocco,31052090,0.778,0.778,0.778
Morocco,31053000,0.556,0.556,0.556
Morocco,31054000,0.374,0.374,0.374
Morocco,31055100,1.535,1.535,1.535
Morocco,31055900,0.677,0.677,0.677
Morocco,31059020,1.434,1.434,1.434
Morocco,31059080,0.758,0.758,0.758
Morocco,7601,0.396,0.432,0.468
Morocco,7603,0.561,0.612,0.663
Morocco,76041010,0.803,0.876,0.949
Morocco,76041090,0.825,0.9,0.975
Morocco,76042100,0.825,0.9,0.975
Morocco,76042910,0.803,0.876,0.949
Morocco,76042990,0.825,0.9,0.975
Morocco,7605,0.803,0.876,0.949
Morocco,7606,1.309,1.428,1.547
Morocco,7607,1.309,1.428,1.547
Morocco,7608,0.825,0.9,0.975
Morocco,76090000,0.825,0.9,0.975
Morocco,76101000,0.825,0.9,0.975
Morocco,761090,0.825,0.9,0.975
Morocco,76109010,0.825,0.9,0.975
Morocco,76109090,0.825,0.9,0.975
Morocco,76110000,1.309,1.428,1.547
Morocco,7612,1.309,1.428,1.547
Morocco,76130000,1.309,1.428,1.547
Morocco,7614,0.803,0.876,0.949
Morocco,76161000,1.309,1.428,1.547
Morocco,76169100,1.309,1.428,1.547
Morocco,76169910,0.561,0.612,0.663
Morocco,76169990,1.309,1.428,1.547
Morocco,28041000,11.902,12.984,14.066
Mozambique,7601,3.518,3.838,4.157
Mozambique,7603,4.083,4.454,4.825
Mozambique,76041010,4.536,4.949,5.361
Mozambique,76041090,4.578,4.994,5.41
Mozambique,76042100,4.578,4.994,5.41
Mozambique,76042910,4.536,4.949,5.361
Mozambique,76042990,4.578,4.994,5.41
Mozambique,7605,4.536,4.949,5.361
Mozambique,7606,5.485,5.984,6.482
Mozambique,7607,5.485,5.984,6.482
Mozambique,7608,4.578,4.994,5.41
Mozambique,76090000,4.578,4.994,5.41
Mozambique,76101000,4.578,4.994,5.41
Mozambique,761090,4.578,4.994,5.41
Mozambique,76109010,4.578,4.994,5.41
Mozambique,76109090,4.578,4.994,5.41
Mozambique,76110000,5.485,5.984,6.482
Mozambique,7612,5.485,5.984,6.482
Mozambique,76130000,5.485,5.984,6.482
Mozambique,7614,4.536,4.949,5.361
Mozambique,76161000,5.485,5.984,6.482
Mozambique,76169100,5.485,5.984,6.482
Mozambique,76169910,4.083,4.454,4.825
Mozambique,76169990,5.485,5.984,6.482
Myanmar/Burma,25070080,,,
Myanmar/Burma,25231000,,,
Myanmar/Burma,25231000,1.518,1.656,1.794
Myanmar/Burma,25232100,,,
Myanmar/Burma,25232900,1.54,1.68,1.82
Myanmar/Burma,25239000,,,
Myanmar/Burma,25239000,1.463,1.596,1.729
Myanmar/Burma,25233000,,,
Myanmar/Burma,28080000,2.192,2.192,2.192
Myanmar/Burma,28141000,2.222,2.222,2.222
Myanmar/Burma,28142000,0.667,0.667,0.667
Myanmar/Burma,28342100,1.879,1.879,1.879
Myanmar/Burma,3102,,,
Myanmar/Burma,31021012,0.505,0.505,0.505
Myanmar/Burma,31021015,0.828,0.828,0.828
Myanmar/Burma,31021019,1.535,1.535,1.535
Myanmar/Burma,31021090,1.495,1.495,1.495
Myanmar/Burma,31022100,0.687,0.687,0.687
Myanmar/Burma,31022900,1.303,1.303,1.303
Myanmar/Burma,31023010,1.434,1.434,1.434
Myanmar/Burma,31023090,2.212,2.212,2.212
Myanmar/Burma,31024010,1.909,1.909,1.909
Myanmar/Burma,31024090,1.909,1.909,1.909
Myanmar/Burma,31025000,3.424,3.424,3.424
Myanmar/Burma,31026000,1.858,1.858,1.858
Myanmar/Burma,31028000,1.475,1.475,1.475
Myanmar/Burma,31029000,1.576,1.576,1.576
Myanmar/Burma,3105,,,
Myanmar/Burma,31051000,0.788,0.788,0.788
Myanmar/Burma,31052010,0.99,0.99,0.99
Myanmar/Burma,31052090,0.677,0.677,0.677
Myanmar/Burma,31053000,0.545,0.545,0.545
Myanmar/Burma,31054000,0.354,0.354,0.354
Myanmar/Burma,31055100,1.343,1.343,1.343
Myanmar/Burma,31055900,0.667,0.667,0.667
Myanmar/Burma,31059020,1.273,1.273,1.273
Myanmar/Burma,31059080,0.667,0.667,0.667
Myanmar/Burma,28041000,11.902,12.984,14.066
Myanmar/Burma,26011200,,,
Myanmar/Burma,7201,,,
Myanmar/Burma,720211,,,
Myanmar/Burma,720219,,,
Myanmar/Burma,720241,,,
Myanmar/Burma,720249,,,
Myanmar/Burma,72026000,3.828,4.176,4.524
Myanmar/Burma,7203,,,
Myanmar/Burma,7205,1.485,1.62,1.755
,7205,,,
Myanmar/Burma,72061000,0.517,0.564,0.611
Myanmar/Burma,72069000,0.517,0.564,0.611
,72069000,,,
Myanmar/Burma,72071111,0.517,0.564,0.611
Myanmar/Burma,72071114,0.517,0.564,0.611
Myanmar/Burma,72071116,0.517,0.564,0.611
Myanmar/Burma,72071190,0.517,0.564,0.611
Myanmar/Burma,72071210,0.517,0.564,0.611
Myanmar/Burma,72071290,0.517,0.564,0.611
Myanmar/Burma,72071912,0.517,0.564,0.611
Myanmar/Burma,72071919,0.517,0.564,0.611
Myanmar/Burma,72071980,0.517,0.564,0.611
Myanmar/Burma,72072011,0.517,0.564,0.611
Myanmar/Burma,72072015,0.517,0.564,0.611
Myanmar/Burma,72072017,0.517,0.564,0.611
Myanmar/Burma,72072019,0.517,0.564,0.611
Myanmar/Burma,72072032,0.517,0.564,0.611
Myanmar/Burma,72072039,0.517,0.564,0.611
Myanmar/Burma,72072052,0.517,0.564,0.611
Myanmar/Burma,72072059,0.517,0.564,0.611
Myanmar/Burma,72072080,0.517,0.564,0.611
Myanmar/Burma,7208,0.517,0.564,0.611
Myanmar/Burma,7209,0.517,0.564,0.611
Myanmar/Burma,7210,0.517,0.564,0.611
,7210,,,
Myanmar/Burma,72111300,0.517,0.564,0.611
Myanmar/Burma,72111400,0.517,0.564,0.611
Myanmar/Burma,72111900,0.517,0.564,0.611
Myanmar/Burma,721123,0.517,0.564,0.611
Myanmar/Burma,72112900,0.517,0.564,0.611
Myanmar/Burma,721190,0.517,0.564,0.611
Myanmar/Burma,7212,0.517,0.564,0.611
Myanmar/Burma,7213,0.517,0.564,0.611
,7213,,,
Myanmar/Burma,72141000,0.517,0.564,0.611
Myanmar/Burma,72142000,0.517,0.564,0.611
Myanmar/Burma,72143000,0.517,0.564,0.611
Myanmar/Burma,721491,0.517,0.564,0.611
Myanmar/Burma,721499,0.517,0.564,0.611
Myanmar/Burma,7215,0.517,0.564,0.611
Myanmar/Burma,7216,0.517,0.564,0.611
,7216,,,
Myanmar/Burma,721710,0.517,0.564,0.611
Myanmar/Burma,721720,0.517,0.564,0.611
Myanmar/Burma,721730,0.517,0.564,0.611
Myanmar/Burma,721790,0.517,0.564,0.611
,721790,,,
Myanmar/Burma,72181000,3.443,3.756,4.069
Myanmar/Burma,721891,3.443,3.756,4.069
Myanmar/Burma,72189911,3.443,3.756,4.069
Myanmar/Burma,72189919,3.443,3.756,4.069
Myanmar/Burma,72189920,3.443,3.756,4.069
Myanmar/Burma,72189980,3.443,3.756,4.069
,72189980,,,
Myanmar/Burma,72191100,3.443,3.756,4.069
Myanmar/Burma,721912,3.443,3.756,4.069
Myanmar/Burma,721913,3.443,3.756,4.069
Myanmar/Burma,721914,3.443,3.756,4.069
Myanmar/Burma,721921,3.443,3.756,4.069
Myanmar/Burma,721922,3.443,3.756,4.069
Myanmar/Burma,72192300,3.443,3.756,4.069
Myanmar/Burma,72192400,3.443,3.756,4.069
Myanmar/Burma,72193100,3.443,3.756,4.069
Myanmar/Burma,721932,3.443,3.756,4.069
Myanmar/Burma,721933,3.443,3.756,4.069
Myanmar/Burma,721934,3.443,3.756,4.069
Myanmar/Burma,721935,3.443,3.756,4.069
Myanmar/Burma,721990,3.443,3.756,4.069
,721990,,,
Myanmar/Burma,72201100,3.443,3.756,4.069
Myanmar/Burma,72201200,3.443,3.756,4.069
Myanmar/Burma,722020,3.443,3.756,4.069
Myanmar/Burma,722090,3.443,3.756,4.069
Myanmar/Burma,7221,3.443,3.756,4.069
,7221,,,
Myanmar/Burma,722211,3.443,3.756,4.069
Myanmar/Burma,722219,3.443,3.756,4.069
Myanmar/Burma,722220,3.443,3.756,4.069
Myanmar/Burma,722230,3.443,3.756,4.069
Myanmar/Burma,722240,3.443,3.756,4.069
,722240,,,
Myanmar/Burma,722300,3.443,3.756,4.069
,722300,,,
Myanmar/Burma,722410,3.729,4.068,4.407
Myanmar/Burma,72249002,3.74,4.08,4.42
Myanmar/Burma,72249003,3.74,4.08,4.42
Myanmar/Burma,72249005,3.74,4.08,4.42
Myanmar/Burma,72249007,3.74,4.08,4.42
Myanmar/Burma,72249014,3.74,4.08,4.42
Myanmar/Burma,72249018,3.729,4.068,4.407
Myanmar/Burma,72249031,3.74,4.08,4.42
Myanmar/Burma,72249038,3.74,4.08,4.42
Myanmar/Burma,72249090,3.729,4.068,4.407
,72249090,,,
Myanmar/Burma,72251100,4.983,5.436,5.889
Myanmar/Burma,72251910,3.74,4.08,4.42
Myanmar/Burma,72251990,3.74,4.08,4.42
Myanmar/Burma,722530,3.74,4.08,4.42
Myanmar/Burma,722540,3.74,4.08,4.42
Myanmar/Burma,722550,3.74,4.08,4.42
Myanmar/Burma,72259100,3.74,4.08,4.42
Myanmar/Burma,72259200,3.74,4.08,4.42
